id,loss
94232,2208.2908
94233,1817.3143
94236,1232.4347
94239,994.0863
94240,964.67694
94241,7819.6387
94244,3668.1448
94246,5186.8784
94250,7462.953
94252,1097.154
94267,1949.1006
94278,2795.5132
94279,1108.1561
94283,5398.2397
94289,2296.3115
94291,1717.6025
94293,2209.678
94295,1850.7742
94301,2209.3303
94305,2180.4382
94307,1022.81854
94308,11536.855
94309,2559.108
94311,3103.5215
94313,3520.1465
94319,812.35803
94323,932.8238
94325,3681.3708
94326,1627.9778
94328,9648.904
94329,1301.9084
94339,961.378
94343,1146.3281
94352,1499.7756
94354,3355.0159
94355,1195.189
94358,1783.6444
94362,9056.746
94364,2794.0552
94369,1124.1353
94380,3252.1711
94381,5477.1455
94384,2599.1453
94394,1081.5673
94396,3350.795
94397,1135.9705
94399,1169.9283
94401,1850.9384
94403,2815.5613
94407,2132.0703
94410,2722.1228
94417,858.7251
94430,4564.897
94437,1528.955
94441,2586.4233
94442,2202.6392
94444,1198.1642
94447,6763.2812
94457,963.51294
94458,1641.2618
94461,2299.4312
94467,1851.7982
94471,4235.0103
94472,8404.069
94480,1003.16364
94483,1036.5198
94484,1221.2145
94487,1793.6727
94491,783.72504
94496,834.62946
94497,1915.2252
94498,4108.6445
94501,1909.0352
94503,7471.8193
94507,2977.7983
94509,6598.6826
94519,1100.7882
94526,1019.8225
94531,1917.8206
94534,1967.6302
94545,1574.475
94547,4052.2046
94551,1529.1533
94554,3772.2139
94556,2679.026
94557,5420.1846
94558,1835.713
94579,1472.4894
94587,2131.9668
94589,1908.9741
94600,1765.3508
94602,1029.481
94603,1288.809
94604,1670.1586
94606,1423.6547
94607,2318.54
94608,3339.712
94609,1766.3116
94611,2010.453
94616,1755.9263
94621,1938.1764
94626,2248.6414
94628,1045.5643
94639,2568.1736
94641,3565.0117
94646,1790.2019
94647,2039.7793
94649,1582.4691
94650,1402.7302
94657,944.72015
94662,2329.111
94666,3388.2954
94667,3514.5244
94669,4922.5557
94675,1767.0807
94677,1723.9681
94679,2214.9958
94680,954.6113
94684,1838.2935
94700,1389.8894
94702,2024.5127
94715,1694.8136
94721,5451.964
94723,3393.3208
94728,2033.1499
94735,934.8253
94737,4362.748
94743,6510.483
94744,1787.6854
94747,2824.0374
94753,2376.653
94759,3922.2239
94761,1785.3198
94769,1749.1898
94781,6717.6733
94782,4428.1733
94793,3720.158
94797,4609.176
94809,1365.2572
94821,1093.6425
94839,3687.907
94840,2193.6711
94841,2091.8367
94842,5896.6484
94847,1884.5283
94851,7179.003
94863,903.8798
94865,1839.3904
94883,2254.6895
94888,2438.5945
94895,4333.3447
94896,1509.9551
94902,5850.1465
94904,1896.4257
94911,1678.4856
94912,1161.3632
94913,2397.357
94917,1544.4615
94918,3877.5637
94928,1802.9982
94933,1775.4635
94936,1567.1025
94939,3588.5962
94945,3224.506
94953,2816.5938
94964,3548.8416
94966,2178.1426
94971,4531.1357
94975,1452.9753
94977,1983.2366
94980,1467.0684
94982,635.8431
94991,3524.715
94997,2449.4958
94999,4173.5054
95006,1586.7496
95007,4792.5654
95010,1207.014
95011,2086.8025
95014,5160.5996
95018,1445.8856
95020,1040.7518
95025,1699.8995
95036,4794.6406
95037,954.8053
95043,1172.2542
95044,5125.2764
95049,1325.9788
95056,6432.1245
95064,3035.899
95065,6577.8604
95069,2320.4612
95073,1128.2681
95075,990.93195
95077,993.2689
95079,1544.0359
95084,1265.0604
95087,1549.7317
95090,3038.671
95092,1014.32
95094,1630.753
95098,746.7577
95101,1689.7346
95103,1191.8005
95105,10892.137
95107,4656.49
95109,1532.1012
95127,2187.3435
95134,2322.2268
95136,4410.8296
95137,3634.0393
95138,1825.4391
95153,1507.9447
95154,1047.2368
95157,1820.6875
95158,1542.8054
95168,2739.6528
95170,2851.8652
95174,1455.2719
95179,1195.4329
95181,2282.6228
95182,1134.1107
95185,2003.9475
95189,2562.7297
95198,1265.467
95202,883.11664
95203,1849.0946
95208,1768.2709
95215,1044.3665
95223,2275.0217
95232,9055.701
95233,2759.9805
95241,11188.806
95242,1123.3518
95250,1224.8677
95254,2731.1472
95265,1290.7098
95266,2199.0542
95278,2404.0742
95282,2038.489
95286,3336.2644
95293,2979.007
95294,3344.7864
95298,3132.448
95301,2375.1008
95302,1034.4894
95304,1212.8231
95309,2584.9575
95310,8437.51
95315,3364.3716
95316,2780.2627
95318,1984.7843
95319,5828.5786
95321,1628.9485
95329,2998.8303
95344,7768.0996
95346,2647.0188
95352,2516.6182
95354,1372.0347
95358,1723.0732
95359,2702.4915
95362,1411.1396
95365,1536.151
95367,1606.267
95370,3881.5596
95371,1819.8108
95372,944.23914
95379,12110.266
95384,951.8078
95393,899.1482
95396,4404.978
95401,3671.806
95402,1608.7704
95416,1573.254
95418,1644.2903
95422,2220.3308
95426,887.43164
95428,1251.8416
95430,1250.6298
95448,1176.4186
95454,3303.4988
95460,2777.2073
95467,1764.3545
95469,1207.4878
95470,3208.2734
95471,1584.4813
95473,3803.8853
95477,1757.9486
95478,3087.527
95483,2262.5493
95486,2122.005
95487,6131.6494
95496,5693.2065
95511,4872.3057
95513,4221.0024
95516,1509.5988
95520,1793.3751
95522,6522.8506
95527,1604.6608
95537,3106.868
95541,2844.0757
95550,1447.3315
95557,1794.08
95562,1125.5137
95570,1718.053
95574,779.93695
95586,1170.6052
95587,3168.0095
95591,1732.4966
95592,10887.007
95596,875.497
95599,1705.7506
95602,460.80835
95603,2406.1204
95608,1047.7867
95612,2267.0203
95618,10935.383
95624,1060.1195
95625,1083.8353
95626,1062.1207
95628,1381.8286
95631,2385.5784
95648,3348.3992
95649,1475.5637
95657,655.0054
95658,1427.3414
95664,1636.0728
95666,7406.557
95681,2641.7935
95685,4089.6611
95690,2962.2158
95694,2003.0648
95696,2804.1619
95699,1714.7219
95706,1766.1482
95707,1088.2059
95712,2964.6152
95728,885.71655
95734,2239.5437
95747,2712.9368
95748,4210.959
95752,3146.28
95756,1354.9421
95769,2775.0642
95785,2817.604
95794,1788.0342
95803,3072.6345
95809,3359.1682
95810,1416.9904
95815,1669.903
95816,1908.1105
95821,1685.1595
95826,3638.0444
95829,2077.3035
95836,3184.2722
95838,2576.6975
95841,1114.4727
95844,1101.4172
95861,1067.1078
95863,2073.8464
95881,1921.2704
95883,2504.176
95886,974.2376
95890,3103.492
95891,1950.1483
95892,1563.8942
95901,5340.7954
95902,1289.669
95927,1326.7965
95929,1450.6259
95932,1307.8987
95946,1515.0605
95948,3703.3438
95950,6016.4653
95958,973.32935
95961,993.95544
95967,1634.7766
95969,1574.0096
95977,1212.4705
95988,1227.508
95996,2909.0508
96007,902.33124
96008,1105.5272
96010,1851.5059
96011,878.2097
96013,1571.8967
96017,1263.8154
96024,2473.7556
96025,1548.8925
96027,1565.0258
96030,5033.1187
96036,4202.662
96039,2364.2996
96040,1081.7443
96043,1376.152
96044,2015.3184
96048,1249.3632
96053,924.03955
96054,2790.3206
96060,4371.1025
96065,3404.4
96068,6927.9478
96072,2843.7598
96073,1917.8773
96077,1820.3993
96080,2753.6182
96082,1351.6948
96084,1529.0702
96085,1968.8485
96087,2851.0127
96093,2124.2546
96098,1235.0837
96115,1071.5162
96118,1306.0658
96119,1578.3794
96122,2106.5688
96129,2458.1333
96132,2815.5881
96133,1856.4929
96137,2844.7239
96144,4204.2695
96147,3679.658
96148,1749.7996
96150,1877.9288
96157,6310.2607
96166,3063.2603
96169,2170.7717
96175,1802.3208
96194,1515.7233
96214,2003.0591
96224,774.60767
96227,4242.375
96228,3215.6865
96229,2616.1104
96235,2431.5396
96236,2167.7026
96237,4580.937
96241,4445.5386
96243,2900.9348
96247,4127.9917
96250,4381.16
96261,2974.8152
96263,3189.168
96264,10477.953
96266,2444.2
96269,7048.8486
96270,2604.1138
96271,9290.684
96272,3077.356
96273,1963.0486
96279,1610.7899
96280,13817.9375
96282,1370.6052
96289,1518.4635
96295,1435.8608
96298,2119.1545
96301,2933.1128
96304,1142.3029
96305,2453.2317
96306,1290.1173
96312,3279.6543
96330,3316.3018
96341,3160.0764
96342,1076.7704
96349,2151.6326
96355,1829.8925
96356,1978.228
96359,814.0172
96368,1375.9315
96369,2103.4504
96370,1579.3506
96383,1981.3263
96384,5439.769
96386,951.41077
96391,1657.577
96393,1638.3047
96407,1973.9529
96410,2199.03
96411,1235.8627
96424,2752.1033
96428,2754.7646
96430,3493.2021
96437,7269.7876
96445,2261.6108
96452,2753.605
96464,2855.8347
96472,3145.128
96477,1158.7992
96491,1143.493
96494,3115.0505
96499,1171.0619
96506,9899.544
96507,1721.1476
96511,2053.0415
96514,1889.8079
96518,5047.207
96523,1278.0886
96525,3138.0273
96536,1614.1084
96541,2735.4717
96548,2088.482
96550,5729.2524
96555,1165.813
96558,2737.0857
96573,1570.4718
96574,2279.2607
96588,2803.3743
96589,2993.5898
96596,2967.9817
96598,1673.2777
96602,630.06604
96611,1239.1884
96613,2157.6409
96619,3113.6604
96620,621.8846
96631,9216.897
96635,6106.9346
96641,1611.4283
96642,5466.14
96647,2305.1177
96649,2108.8352
96652,13680.509
96659,1198.0082
96663,1604.4902
96667,1241.1807
96673,2102.0076
96675,2273.4958
96689,6566.6035
96690,1152.5342
96693,2034.5978
96701,1777.06
96705,1768.9371
96718,1217.8894
96727,2286.5488
96732,3095.0034
96733,5644.346
96734,4948.8584
96735,6596.7007
96737,3573.9783
96744,1104.2965
96755,1406.3326
96760,4491.3057
96770,2865.0962
96771,4250.795
96772,6147.2295
96780,6373.6875
96785,7011.2305
96788,1893.2019
96791,1070.4321
96792,2345.66
96794,2494.4358
96798,1584.9197
96799,1624.2861
96800,1439.3727
96803,6718.993
96804,732.0418
96806,2495.6184
96810,2009.2032
96817,1687.0118
96820,1715.2993
96821,1379.456
96824,4020.9768
96831,10997.128
96833,4493.174
96837,1895.9338
96838,1325.6854
96839,2822.426
96849,1954.328
96850,5638.1323
96851,2525.0203
96852,2371.1562
96853,1132.3254
96856,1946.5464
96859,1184.3452
96860,1346.1445
96867,7114.71
96870,5007.9917
96875,1984.42
96879,2141.1194
96885,3996.1438
96886,926.2917
96888,1435.3727
96890,2744.4907
96893,1596.4358
96900,3692.63
96903,1450.195
96904,3605.3706
96906,3112.4937
96915,922.9673
96916,6479.3765
96917,2573.7563
96927,3303.2908
96931,2449.9817
96933,2549.4495
96936,1084.7706
96940,1135.2632
96942,792.6178
96943,3276.6843
96966,1688.1119
96968,7025.2393
96974,2042.2056
96978,1256.7627
96979,1635.0535
96981,1956.7245
96992,2994.4265
96994,1011.36957
96995,1666.0908
96999,791.9083
97003,4577.1816
97017,1543.804
97018,2033.2875
97024,1515.0714
97031,4856.13
97032,1730.5563
97035,2083.136
97040,6056.348
97046,2444.0276
97050,6032.731
97051,1188.1876
97058,4990.2944
97072,1972.1107
97073,3184.1628
97074,2887.135
97076,1199.3171
97082,1386.2908
97087,6911.9775
97090,7034.826
97096,862.8559
97097,1726.7728
97104,1209.9004
97105,1413.6456
97115,7847.242
97116,1994.371
97119,1284.7893
97134,843.1219
97136,2274.358
97154,2556.2139
97155,1316.794
97156,6883.4087
97162,3825.4653
97170,1880.532
97172,2871.2178
97177,3121.6257
97180,2092.8135
97183,1529.518
97191,1561.7979
97199,1919.4738
97203,2178.2236
97204,1443.3466
97217,1423.8569
97218,1109.2076
97219,1200.8186
97223,14406.76
97225,4258.362
97228,1412.148
97229,1228.9589
97232,2088.5237
97233,1178.0852
97239,2169.1667
97241,5947.1826
97245,1198.2367
97247,1449.0399
97255,3991.6187
97256,1232.0916
97266,866.7648
97268,2193.0479
97275,2804.0828
97280,2970.8716
97283,3784.642
97286,3572.881
97290,1018.21075
97291,2250.993
97295,1424.0946
97298,2569.5576
97304,2642.45
97305,2151.4016
97307,2330.7288
97308,1536.7949
97312,3909.6682
97316,1374.9327
97318,1185.6136
97319,885.5185
97324,1331.6135
97326,1683.1173
97328,2474.0518
97331,4053.1787
97336,3871.9102
97340,8576.219
97343,3281.325
97348,4306.726
97350,4683.564
97355,1513.5905
97370,2482.3142
97374,3694.5955
97379,3467.046
97384,4077.2695
97385,6625.7725
97390,6080.9277
97399,3203.9136
97401,1460.1884
97406,1221.4731
97414,2978.1094
97417,2097.7048
97419,675.21643
97427,6933.242
97429,4388.16
97432,4689.4995
97442,1878.863
97446,1993.8356
97447,3352.5146
97459,1385.501
97460,1422.3593
97464,1107.7202
97470,1217.1097
97478,1736.0658
97479,1529.0542
97486,1267.1542
97498,1335.7758
97504,1998.5035
97506,998.54016
97507,4750.691
97510,4944.386
97512,2571.6218
97513,4432.512
97515,4245.5728
97517,2987.5608
97519,3272.3499
97522,987.5682
97525,1364.797
97526,1668.5084
97529,3263.7292
97546,3223.9927
97551,4329.573
97553,1493.6771
97557,2769.6467
97562,1657.2056
97568,1093.2457
97577,3485.0996
97587,1182.1323
97591,2108.2603
97595,1153.2053
97597,3593.353
97599,1003.24835
97601,5698.4595
97609,2022.8694
97623,2000.6718
97625,985.23663
97634,2674.7458
97641,3345.418
97646,1714.3312
97653,4329.3584
97655,7150.2236
97656,1898.8108
97660,780.3859
97668,2872.85
97669,1260.6273
97670,1679.5665
97673,1039.5396
97676,4967.7163
97685,2767.8538
97687,1150.5787
97689,1215.7223
97690,4829.785
97694,1343.1881
97700,1170.8094
97703,2656.8772
97714,1651.8888
97728,1614.5673
97729,8072.1704
97732,2326.5215
97737,2373.3926
97740,2332.4644
97742,1483.4786
97745,2276.0125
97752,1802.2006
97757,3749.2354
97764,1474.2437
97766,7099.0537
97768,3662.9502
97770,1831.7328
97778,2403.8186
97788,4935.9297
97792,1465.6266
97801,3363.1975
97805,2522.309
97806,2036.8295
97810,2533.1848
97811,1930.9811
97813,1566.6864
97820,1660.6046
97821,3474.8513
97826,10653.792
97830,2097.3528
97840,1249.2542
97853,2833.8079
97856,1944.1401
97857,2042.8922
97859,3419.0837
97867,1498.3624
97873,4322.2627
97877,1728.3018
97879,1652.185
97884,1760.3762
97886,3749.046
97887,1418.6981
97891,5676.178
97895,2076.6755
97905,1048.464
97907,2354.5173
97914,2416.9387
97915,2092.475
97925,1080.0835
97936,1360.4475
97945,1607.2131
97952,6132.5557
97957,1203.0194
97960,1740.7062
97961,1068.6176
97965,1683.3573
97966,3053.734
97971,1954.8472
97972,1567.7266
97973,1911.0525
97977,2171.5906
97979,1072.4686
97986,1542.5957
97989,3034.362
97991,3154.3918
97999,995.3598
98002,1116.1437
98003,4578.762
98020,2091.8425
98022,6973.753
98026,6786.871
98031,925.45325
98038,4115.8213
98048,2002.318
98051,6571.7534
98057,1215.855
98065,4115.1147
98095,1551.9666
98099,1632.9373
98104,1268.7285
98106,1176.4915
98115,3084.0544
98121,1189.0571
98124,1556.9675
98131,928.2624
98132,2527.509
98136,1998.0547
98138,990.3925
98144,3479.1455
98147,1139.249
98152,2805.209
98153,942.83185
98155,4140.569
98157,2688.4905
98165,3215.0884
98166,5079.245
98168,3027.3728
98174,1013.0497
98176,1900.2909
98183,1826.8236
98186,2417.7236
98193,1206.4323
98196,7317.3643
98202,867.86816
98206,3082.0728
98210,3282.6772
98212,2068.3545
98214,2702.315
98218,4057.634
98231,1636.2787
98234,1048.915
98238,2959.6702
98240,1368.394
98248,2388.016
98250,1822.6707
98256,2128.1975
98259,1142.7338
98265,3136.1067
98266,1441.2208
98270,1557.9271
98272,4259.5317
98278,1381.8939
98288,7135.8975
98291,4799.6733
98292,2183.7075
98295,944.8602
98300,2620.0266
98307,1593.2433
98312,3251.861
98313,6295.156
98315,1910.5997
98316,2709.0457
98320,1974.3455
98321,3460.3635
98323,3711.6174
98327,1525.2616
98335,1784.5929
98336,1357.5464
98340,2012.9604
98344,6908.1157
98353,1427.6621
98355,6434.3574
98363,1469.0564
98376,3571.382
98383,2076.5764
98384,2250.0315
98386,1120.1793
98389,1614.2839
98390,2598.4526
98393,1581.018
98403,4187.9185
98408,3362.9346
98410,1141.2532
98417,1434.817
98421,1664.8264
98434,2203.9956
98443,2611.6084
98452,2129.1282
98455,2248.652
98463,1324.4791
98465,1413.116
98466,6431.634
98468,1345.3329
98470,1437.6461
98471,1655.0465
98476,948.40094
98482,5041.752
98488,1057.5682
98492,1424.6141
98500,2269.4504
98507,3064.4114
98508,3164.9324
98511,1201.3203
98516,922.2515
98517,1108.1768
98529,1826.8594
98531,8012.309
98541,3295.1921
98544,1505.8961
98548,1157.8535
98569,2889.3262
98573,1488.3073
98574,5843.5557
98575,5795.162
98576,4176.1094
98578,1274.2604
98580,1406.8981
98586,1110.7748
98587,1147.0652
98589,2238.3127
98594,1151.2368
98595,2073.8118
98596,2645.8591
98598,1742.9055
98602,1692.5103
98604,1675.5133
98622,793.3237
98628,6726.61
98630,1508.1676
98634,1125.833
98636,2049.3315
98643,1716.2001
98646,2789.8843
98653,7203.8438
98654,3352.3228
98662,1360.7252
98663,2214.9524
98666,5029.0356
98672,1227.5367
98673,4380.8096
98677,779.37555
98683,2237.1775
98695,1480.0165
98696,1555.6162
98697,1233.5929
98701,917.1451
98716,1986.3892
98718,1538.2605
98719,946.3099
98727,4255.78
98732,1686.7054
98735,1364.428
98736,1779.7805
98738,2082.138
98745,4218.8857
98748,1219.9656
98754,1403.5258
98757,967.03546
98759,2651.8765
98763,1670.932
98772,1399.7969
98773,1728.2177
98776,928.55634
98781,3297.2417
98784,2962.915
98788,3859.5635
98793,2248.2607
98799,2492.8687
98805,1004.64764
98807,3092.761
98809,1708.9485
98832,3223.227
98833,3133.2996
98836,1190.5498
98837,1980.4884
98838,675.4502
98844,1545.4951
98847,1260.1849
98849,1918.6483
98850,1864.8533
98861,1880.6288
98874,3157.233
98877,1768.7255
98884,939.2591
98900,1332.5911
98904,2665.1147
98905,1509.806
98906,3044.2314
98914,2545.0537
98915,3489.4097
98917,840.9734
98920,6544.628
98921,3293.018
98936,2740.008
98940,8222.239
98944,3882.2112
98946,3491.6934
98952,3508.8076
98955,1249.3888
98958,6376.1133
98968,832.08264
98975,2998.0413
98977,1154.5038
98978,1236.642
98980,2111.6619
98982,1160.224
98983,1965.064
98984,5766.6045
98991,2406.6606
98992,1368.7145
98995,6175.5693
99001,1206.067
99006,1324.7817
99015,1488.4286
99021,1531.66
99022,5971.336
99026,2832.6135
99027,2697.842
99037,1713.1553
99049,1698.0889
99053,1739.747
99058,1520.3109
99062,1158.3219
99074,2046.7689
99078,3097.5486
99084,3622.3477
99094,2176.0872
99098,767.66284
99100,1491.7952
99106,2121.7024
99111,2612.0518
99118,2892.636
99124,2279.9663
99130,4944.382
99135,6934.644
99136,983.67865
99149,1675.1921
99155,5637.89
99166,1830.2467
99170,1930.217
99172,6278.458
99179,1194.3527
99182,1801.8336
99183,799.9909
99184,1524.2888
99186,1455.2427
99193,1914.1497
99194,2277.2434
99198,1684.9305
99201,1367.1998
99204,8229.731
99206,1519.4906
99207,1341.7676
99212,2275.7847
99223,1061.4048
99240,7657.0806
99247,4830.0156
99250,734.3293
99251,6067.8936
99258,1545.0015
99259,1343.6589
99260,697.3733
99263,1255.8287
99264,2235.2463
99297,8863.541
99300,1313.9308
99306,1600.5885
99308,1730.5762
99310,1848.3268
99313,1995.1138
99315,3324.2844
99325,3594.1926
99327,1105.5562
99328,2099.436
99331,1398.5399
99338,3183.5068
99341,1345.4637
99352,1269.9869
99353,5075.696
99356,2660.224
99363,5716.792
99369,2905.8718
99379,978.7001
99382,7323.808
99391,1215.7367
99392,6684.302
99416,1033.9746
99421,1607.046
99424,1085.4852
99427,1736.7415
99428,1725.7102
99432,8297.759
99446,4535.736
99447,2287.5337
99461,2284.4858
99464,1740.9727
99467,2642.896
99469,5757.559
99470,2255.9058
99471,1112.6466
99474,5435.17
99477,2298.085
99482,1623.5753
99483,1120.7136
99484,1272.522
99494,1310.0057
99496,4199.9937
99498,5147.756
99513,1702.5109
99514,814.98627
99520,1411.326
99524,830.6547
99530,2833.9727
99532,915.50964
99543,2754.3928
99549,1956.4912
99552,3131.3428
99554,2669.452
99556,1290.913
99560,7645.0557
99566,1039.0792
99571,871.0182
99581,4046.8906
99582,1247.3643
99583,1136.4255
99586,1817.836
99587,3681.013
99589,1695.0317
99595,3221.1743
99599,3928.0408
99601,7458.3145
99625,1851.505
99627,1588.5999
99632,1221.9764
99634,1271.7977
99643,748.3893
99644,1824.4792
99647,1349.0851
99651,1051.4905
99656,1800.456
99658,1274.3236
99660,1372.1276
99663,3982.1133
99665,1281.7738
99667,1643.8191
99686,903.4175
99687,669.53644
99692,4300.6846
99693,2824.284
99703,1951.5576
99704,1330.0498
99707,4261.0186
99721,1648.26
99729,8799.842
99732,1639.2611
99733,1365.4551
99754,1537.7736
99757,1577.5945
99766,2113.86
99769,1314.2968
99771,3531.6262
99772,1510.1653
99776,3373.554
99788,2334.9292
99801,3797.763
99805,2706.7266
99811,1059.7283
99812,1248.8992
99825,815.221
99827,2671.935
99831,1285.3776
99833,3736.977
99834,1901.6533
99839,1178.5156
99843,11783.893
99850,1528.3704
99852,1397.1129
99854,2552.6523
99855,3736.4995
99863,2412.7817
99874,2905.0725
99884,1957.9331
99886,5099.2173
99889,2649.8162
99890,933.505
99896,1969.8026
99898,2918.0159
99903,9351.896
99905,1334.6355
99911,2549.436
99916,4290.803
99920,7150.9463
99933,1495.6592
99936,3793.553
99945,1958.9165
99962,1167.7886
99969,2168.7334
99973,3345.488
99977,3130.877
99986,1977.134
99987,2876.5415
99990,1374.7773
100000,2698.9216
100002,2665.2024
100012,1220.339
100019,1092.2921
100022,5544.193
100032,1775.9021
100034,2124.4307
100038,2700.9841
100046,2567.9263
100050,1568.7848
100054,2382.8909
100059,2851.0916
100061,2435.564
100062,1643.6459
100070,1630.5602
100078,7648.002
100081,2963.6838
100082,1596.8676
100087,2501.4658
100089,1189.8727
100093,2393.1892
100094,1579.1178
100097,2348.2607
100133,1497.3811
100137,5067.8315
100142,2353.4937
100145,753.0867
100147,2104.4807
100148,3171.7974
100153,3420.0457
100158,1087.8615
100159,5074.9795
100161,1572.9891
100166,11516.914
100169,1053.1836
100178,1269.1987
100190,897.79224
100193,1497.6453
100196,2747.7446
100215,2026.4058
100218,3202.9817
100221,1133.383
100226,3846.2952
100227,2310.0088
100234,936.71326
100235,1689.3785
100237,3676.389
100240,1176.6985
100241,1522.7915
100249,2734.3567
100253,7839.62
100257,945.0198
100263,2743.602
100270,1586.6013
100278,3919.1802
100279,3813.7434
100280,1286.912
100290,4719.4062
100299,2125.7927
100305,1591.0242
100311,1367.5983
100312,796.99817
100323,1120.1136
100332,1232.5728
100343,1763.108
100344,4293.5864
100348,3979.8923
100349,1960.9146
100354,2441.0762
100358,995.09595
100359,2655.8767
100360,1499.7992
100361,1515.1907
100363,1358.3674
100364,1107.1029
100367,4746.19
100369,1988.4171
100376,2495.9219
100379,3301.7444
100389,3773.4697
100390,1760.5105
100396,3725.6682
100397,700.2987
100399,940.28436
100404,4080.2375
100405,1637.2012
100406,1636.0111
100407,4355.5977
100412,1206.151
100422,2325.9426
100424,6067.7085
100446,4153.557
100450,1427.2244
100454,1651.0533
100469,2369.9138
100482,1880.4835
100485,1103.3606
100492,4131.757
100493,1835.8495
100494,1328.457
100499,2069.6006
100502,3427.68
100508,972.4326
100513,2504.582
100517,1442.0945
100520,882.0229
100527,3316.1248
100537,1705.1748
100544,2592.376
100547,1073.2682
100560,1855.2495
100565,2704.264
100568,1983.8306
100572,725.82806
100582,2722.5396
100584,1982.639
100589,1393.7089
100590,2340.7449
100595,4096.0547
100597,881.109
100602,3594.0452
100620,1856.5415
100622,4302.723
100624,1318.188
100632,3136.8096
100634,2966.9883
100638,1352.4789
100641,2251.4116
100642,1506.4851
100651,2494.3418
100653,851.36664
100659,1679.46
100661,5703.3906
100671,1259.1074
100672,3159.6125
100678,1294.9691
100679,4062.261
100682,999.91473
100684,3634.7847
100688,2582.6536
100702,2567.1145
100705,1478.9019
100709,3529.0068
100712,1761.2141
100714,2752.3645
100720,4805.123
100729,3123.6477
100736,2168.077
100741,2801.8801
100742,1433.8315
100746,17338.67
100752,2118.4553
100755,1821.5646
100770,1241.6288
100772,3157.1787
100779,1669.0154
100780,2310.4614
100782,1967.4248
100787,2371.2104
100788,5023.71
100789,1826.4291
100791,730.4783
100792,1431.8105
100794,23497.842
100795,2259.331
100798,2448.4578
100799,1919.5552
100813,972.1109
100816,5911.558
100817,9954.614
100827,1069.2935
100832,9054.863
100837,1685.6007
100849,1296.0879
100862,976.7732
100864,2111.515
100877,1851.3037
100881,939.561
100887,981.338
100888,1789.8204
100891,963.4064
100892,1747.0542
100893,2620.1677
100900,1856.2885
100905,2111.988
100911,1464.9928
100922,1492.8674
100924,6124.73
100927,2541.5718
100928,3654.137
100931,4693.969
100933,2455.0981
100934,1900.2446
100937,3796.0684
100941,1879.5978
100945,5766.4395
100949,1062.8285
100951,1105.1324
100954,926.83734
100957,1001.42206
100965,1906.229
100968,1633.6172
100969,1125.9908
100972,4192.2783
100977,984.8139
100979,3818.46
100985,1263.1292
100986,1531.181
100988,1069.1344
100991,8196.278
100992,5396.8755
100994,1273.4562
100996,1386.5095
101002,7890.708
101003,1285.0479
101006,1947.3987
101012,868.2883
101017,1535.5995
101018,4117.0776
101021,1595.6451
101024,1325.0951
101029,897.2149
101030,5523.1836
101035,2396.4255
101041,5422.4697
101053,1262.925
101056,2694.0974
101059,2088.9949
101063,1390.4138
101065,1016.8406
101070,3124.5952
101076,9737.063
101077,8000.863
101089,1809.299
101098,1906.3834
101099,3231.334
101101,4366.9067
101106,1000.0783
101111,1503.0424
101112,2219.4766
101116,2641.262
101117,1763.1837
101118,2360.428
101120,2301.4429
101122,2387.0234
101126,1983.3774
101131,5789.45
101132,5859.4487
101139,2036.0846
101148,6353.315
101149,3751.1846
101153,1274.0344
101164,1115.5865
101166,1810.616
101170,1168.5328
101171,802.8662
101174,2990.9587
101178,1858.6434
101191,4395.163
101193,5698.394
101196,3625.6724
101198,1486.8333
101201,848.7708
101206,1371.6827
101214,2094.3877
101216,1054.382
101236,1781.9034
101237,3266.8557
101252,2448.5815
101259,5863.6523
101262,2709.5664
101288,2720.131
101295,1993.5162
101296,1468.711
101298,1447.524
101299,1637.188
101315,1018.6245
101333,2258.7021
101341,2796.9932
101343,2366.314
101350,1945.8735
101355,3057.076
101359,2699.8406
101361,1534.4642
101372,1330.9266
101373,1203.4739
101374,832.6709
101375,4852.875
101381,1416.9005
101391,852.4321
101402,1592.1489
101407,9068.847
101412,2345.831
101428,1511.852
101432,2282.528
101434,2559.1836
101435,2653.426
101436,2193.0288
101437,10789.218
101438,1250.965
101439,7695.5435
101443,3758.6365
101445,3771.4514
101451,2255.854
101452,1184.6259
101467,1200.5026
101471,1433.3134
101473,2576.0388
101478,3001.022
101481,5684.125
101488,3313.9307
101492,1323.4747
101494,1698.118
101501,1475.4518
101504,1182.9133
101510,1597.1401
101512,3075.8594
101520,2314.155
101523,1087.7888
101526,7574.3354
101527,4053.8667
101528,957.0899
101529,3044.4695
101537,1999.2574
101541,1173.2965
101546,1082.4037
101554,5124.5825
101557,1428.753
101558,1569.9529
101560,1031.7874
101565,4784.09
101567,2332.6934
101576,1755.4557
101580,3337.6614
101590,1396.0521
101592,1357.3179
101595,4643.3374
101601,4431.3457
101611,1820.6423
101617,4181.633
101618,7149.76
101625,1863.2578
101630,1398.622
101631,4411.9443
101633,1149.3439
101634,4375.0312
101641,2225.825
101644,995.3722
101647,3182.0015
101650,2295.1938
101652,1132.5824
101655,1223.5063
101658,1664.8726
101670,1943.521
101675,5853.668
101681,1542.6414
101686,3199.9255
101691,8483.347
101692,1761.5762
101698,2584.4397
101707,2281.4226
101716,2835.4973
101719,1452.7502
101730,1076.4546
101734,2155.735
101740,2120.3816
101745,1782.2467
101747,1089.2843
101749,2424.8726
101753,5846.995
101757,1881.2244
